2015-07-10 20:04:47 status half-installed udev:armhf 215-17+deb8u1
2015-07-10 20:04:49 status unpacked udev:armhf 215-17+deb8u1
2015-07-10 20:04:49 status unpacked udev:armhf 215-17+deb8u1
2015-07-10 20:04:49 install initscripts:armhf <none> 2.88dsf-59
2015-07-10 20:04:49 status half-installed initscripts:armhf 2.88dsf-59
2015-07-10 20:04:50 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:04:50 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:04:50 install sysv-rc:all <none> 2.88dsf-59
2015-07-10 20:04:50 status half-installed sysv-rc:all 2.88dsf-59
2015-07-10 20:04:50 status unpacked sysv-rc:all 2.88dsf-59
2015-07-10 20:04:50 status unpacked sysv-rc:all 2.88dsf-59
2015-07-10 20:04:50 install sysvinit-utils:armhf <none> 2.88dsf-59
2015-07-10 20:04:50 status half-installed sysvinit-utils:armhf 2.88dsf-59
2015-07-10 20:04:51 status unpacked sysvinit-utils:armhf 2.88dsf-59
2015-07-10 20:04:51 status unpacked sysvinit-utils:armhf 2.88dsf-59
2015-07-10 20:04:51 install tar:armhf <none> 1.27.1-2+b1
2015-07-10 20:04:51 status half-installed tar:armhf 1.27.1-2+b1
2015-07-10 20:04:51 status unpacked tar:armhf 1.27.1-2+b1
2015-07-10 20:04:51 status unpacked tar:armhf 1.27.1-2+b1
2015-07-10 20:04:51 install tzdata:all <none> 2015d-0+deb8u1
2015-07-10 20:04:51 status half-installed tzdata:all 2015d-0+deb8u1
2015-07-10 20:04:56 status unpacked tzdata:all 2015d-0+deb8u1
2015-07-10 20:04:56 status unpacked tzdata:all 2015d-0+deb8u1
2015-07-10 20:04:56 install libustr-1.0-1:armhf <none> 1.0.4-3+b2
2015-07-10 20:04:56 status half-installed libustr-1.0-1:armhf 1.0.4-3+b2
2015-07-10 20:04:56 status unpacked libustr-1.0-1:armhf 1.0.4-3+b2
2015-07-10 20:04:56 status unpacked libustr-1.0-1:armhf 1.0.4-3+b2
2015-07-10 20:04:56 install bsdutils:armhf <none> 1:2.25.2-6
2015-07-10 20:04:56 status half-installed bsdutils:armhf 1:2.25.2-6
2015-07-10 20:04:56 status unpacked bsdutils:armhf 1:2.25.2-6
2015-07-10 20:04:56 status unpacked bsdutils:armhf 1:2.25.2-6
2015-07-10 20:04:57 install libblkid1:armhf <none> 2.25.2-6
2015-07-10 20:04:57 status half-installed libblkid1:armhf 2.25.2-6
2015-07-10 20:04:57 status unpacked libblkid1:armhf 2.25.2-6
2015-07-10 20:04:57 status unpacked libblkid1:armhf 2.25.2-6
2015-07-10 20:04:57 install libmount1:armhf <none> 2.25.2-6
2015-07-10 20:04:57 status half-installed libmount1:armhf 2.25.2-6
2015-07-10 20:04:57 status unpacked libmount1:armhf 2.25.2-6
2015-07-10 20:04:57 status unpacked libmount1:armhf 2.25.2-6
2015-07-10 20:04:57 install libsmartcols1:armhf <none> 2.25.2-6
2015-07-10 20:04:57 status half-installed libsmartcols1:armhf 2.25.2-6
2015-07-10 20:04:57 status unpacked libsmartcols1:armhf 2.25.2-6
2015-07-10 20:04:57 status unpacked libsmartcols1:armhf 2.25.2-6
2015-07-10 20:04:57 install libuuid1:armhf <none> 2.25.2-6
2015-07-10 20:04:57 status half-installed libuuid1:armhf 2.25.2-6
2015-07-10 20:04:57 status unpacked libuuid1:armhf 2.25.2-6
2015-07-10 20:04:57 status unpacked libuuid1:armhf 2.25.2-6
2015-07-10 20:04:57 install mount:armhf <none> 2.25.2-6
2015-07-10 20:04:57 status half-installed mount:armhf 2.25.2-6
2015-07-10 20:04:58 status unpacked mount:armhf 2.25.2-6
2015-07-10 20:04:58 status unpacked mount:armhf 2.25.2-6
2015-07-10 20:04:58 install util-linux:armhf <none> 2.25.2-6
2015-07-10 20:04:58 status half-installed util-linux:armhf 2.25.2-6
2015-07-10 20:05:00 status unpacked util-linux:armhf 2.25.2-6
2015-07-10 20:05:00 status unpacked util-linux:armhf 2.25.2-6
2015-07-10 20:05:00 install liblzma5:armhf <none> 5.1.1alpha+20120614-2+b3
2015-07-10 20:05:00 status half-installed liblzma5:armhf 5.1.1alpha+20120614-2+b3
2015-07-10 20:05:00 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2+b3
2015-07-10 20:05:00 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2+b3
2015-07-10 20:05:00 install zlib1g:armhf <none> 1:1.2.8.dfsg-2+b1
2015-07-10 20:05:00 status half-installed zlib1g:armhf 1:1.2.8.dfsg-2+b1
2015-07-10 20:05:00 status unpacked zlib1g:armhf 1:1.2.8.dfsg-2+b1
2015-07-10 20:05:00 status unpacked zlib1g:armhf 1:1.2.8.dfsg-2+b1
2015-07-10 20:05:00 startup packages configure
2015-07-10 20:05:00 configure gcc-4.8-base:armhf 4.8.4-1 <none>
2015-07-10 20:05:00 status unpacked gcc-4.8-base:armhf 4.8.4-1
2015-07-10 20:05:00 status half-configured gcc-4.8-base:armhf 4.8.4-1
2015-07-10 20:05:00 status installed gcc-4.8-base:armhf 4.8.4-1
2015-07-10 20:05:00 configure lsb-base:all 4.1+Debian13+nmu1 <none>
2015-07-10 20:05:00 status unpacked lsb-base:all 4.1+Debian13+nmu1
2015-07-10 20:05:00 status half-configured lsb-base:all 4.1+Debian13+nmu1
2015-07-10 20:05:00 status installed lsb-base:all 4.1+Debian13+nmu1
2015-07-10 20:05:01 configure sensible-utils:all 0.0.9 <none>
2015-07-10 20:05:01 status unpacked sensible-utils:all 0.0.9
2015-07-10 20:05:01 status half-configured sensible-utils:all 0.0.9
2015-07-10 20:05:01 status installed sensible-utils:all 0.0.9
2015-07-10 20:05:01 configure ncurses-base:all 5.9+20140913-1 <none>
2015-07-10 20:05:01 status unpacked ncurses-base:all 5.9+20140913-1
2015-07-10 20:05:01 status unpacked ncurses-base:all 5.9+20140913-1
2015-07-10 20:05:01 status half-configured ncurses-base:all 5.9+20140913-1
2015-07-10 20:05:01 status installed ncurses-base:all 5.9+20140913-1
2015-07-10 20:05:01 configure libsemanage-common:all 2.3-1 <none>
2015-07-10 20:05:01 status unpacked libsemanage-common:all 2.3-1
2015-07-10 20:05:01 status unpacked libsemanage-common:all 2.3-1
2015-07-10 20:05:01 status half-configured libsemanage-common:all 2.3-1
2015-07-10 20:05:01 status installed libsemanage-common:all 2.3-1
2015-07-10 20:05:01 configure gcc-4.9-base:armhf 4.9.2-10 <none>
2015-07-10 20:05:01 status unpacked gcc-4.9-base:armhf 4.9.2-10
2015-07-10 20:05:01 status half-configured gcc-4.9-base:armhf 4.9.2-10
2015-07-10 20:05:01 status installed gcc-4.9-base:armhf 4.9.2-10
2015-07-10 20:05:01 configure libaudit-common:all 1:2.4-1 <none>
2015-07-10 20:05:01 status unpacked libaudit-common:all 1:2.4-1
2015-07-10 20:05:01 status unpacked libaudit-common:all 1:2.4-1
2015-07-10 20:05:01 status half-configured libaudit-common:all 1:2.4-1
2015-07-10 20:05:01 status installed libaudit-common:all 1:2.4-1
2015-07-10 20:05:01 configure libc6:armhf 2.19-18 <none>
2015-07-10 20:05:01 status unpacked libc6:armhf 2.19-18
2015-07-10 20:05:01 status unpacked libc6:armhf 2.19-18
2015-07-10 20:05:01 status half-configured libc6:armhf 2.19-18
2015-07-10 20:05:03 status installed libc6:armhf 2.19-18
2015-07-10 20:05:03 configure startpar:armhf 0.59-3 <none>
2015-07-10 20:05:03 status unpacked startpar:armhf 0.59-3
2015-07-10 20:05:03 status unpacked startpar:armhf 0.59-3
2015-07-10 20:05:03 status half-configured startpar:armhf 0.59-3
2015-07-10 20:05:03 status installed startpar:armhf 0.59-3
2015-07-10 20:05:03 configure diffutils:armhf 1:3.3-1+b1 <none>
2015-07-10 20:05:03 status unpacked diffutils:armhf 1:3.3-1+b1
2015-07-10 20:05:04 status half-configured diffutils:armhf 1:3.3-1+b1
2015-07-10 20:05:04 status installed diffutils:armhf 1:3.3-1+b1
2015-07-10 20:05:04 configure insserv:armhf 1.14.0-5 <none>
2015-07-10 20:05:04 status unpacked insserv:armhf 1.14.0-5
2015-07-10 20:05:04 status unpacked insserv:armhf 1.14.0-5
2015-07-10 20:05:04 status unpacked insserv:armhf 1.14.0-5
2015-07-10 20:05:04 status half-configured insserv:armhf 1.14.0-5
2015-07-10 20:05:04 status installed insserv:armhf 1.14.0-5
2015-07-10 20:05:04 configure findutils:armhf 4.4.2-9+b1 <none>
2015-07-10 20:05:04 status unpacked findutils:armhf 4.4.2-9+b1
2015-07-10 20:05:04 status half-configured findutils:armhf 4.4.2-9+b1
2015-07-10 20:05:04 status installed findutils:armhf 4.4.2-9+b1
2015-07-10 20:05:04 configure debianutils:armhf 4.4+b1 <none>
2015-07-10 20:05:04 status unpacked debianutils:armhf 4.4+b1
2015-07-10 20:05:04 status half-configured debianutils:armhf 4.4+b1
2015-07-10 20:05:04 status installed debianutils:armhf 4.4+b1
2015-07-10 20:05:04 configure hostname:armhf 3.15 <none>
2015-07-10 20:05:04 status unpacked hostname:armhf 3.15
2015-07-10 20:05:04 status half-configured hostname:armhf 3.15
2015-07-10 20:05:04 status installed hostname:armhf 3.15
2015-07-10 20:05:04 configure multiarch-support:armhf 2.19-18 <none>
2015-07-10 20:05:04 status unpacked multiarch-support:armhf 2.19-18
2015-07-10 20:05:04 status half-configured multiarch-support:armhf 2.19-18
2015-07-10 20:05:04 status installed multiarch-support:armhf 2.19-18
2015-07-10 20:05:04 configure mawk:armhf 1.3.3-17 <none>
2015-07-10 20:05:04 status unpacked mawk:armhf 1.3.3-17
2015-07-10 20:05:04 status half-configured mawk:armhf 1.3.3-17
2015-07-10 20:05:04 status installed mawk:armhf 1.3.3-17
2015-07-10 20:05:04 configure libprocps3:armhf 2:3.3.9-9 <none>
2015-07-10 20:05:04 status unpacked libprocps3:armhf 2:3.3.9-9
2015-07-10 20:05:04 status half-configured libprocps3:armhf 2:3.3.9-9
2015-07-10 20:05:04 status installed libprocps3:armhf 2:3.3.9-9
2015-07-10 20:05:04 configure libpcre3:armhf 2:8.35-3.3 <none>
2015-07-10 20:05:04 status unpacked libpcre3:armhf 2:8.35-3.3
2015-07-10 20:05:04 status half-configured libpcre3:armhf 2:8.35-3.3
2015-07-10 20:05:04 status installed libpcre3:armhf 2:8.35-3.3
2015-07-10 20:05:04 configure libbz2-1.0:armhf 1.0.6-7+b3 <none>
2015-07-10 20:05:04 status unpacked libbz2-1.0:armhf 1.0.6-7+b3
2015-07-10 20:05:04 status half-configured libbz2-1.0:armhf 1.0.6-7+b3
2015-07-10 20:05:04 status installed libbz2-1.0:armhf 1.0.6-7+b3
2015-07-10 20:05:04 configure libkmod2:armhf 18-3 <none>
2015-07-10 20:05:04 status unpacked libkmod2:armhf 18-3
2015-07-10 20:05:04 status half-configured libkmod2:armhf 18-3
2015-07-10 20:05:04 status installed libkmod2:armhf 18-3
2015-07-10 20:05:04 configure libgpg-error0:armhf 1.17-3 <none>
2015-07-10 20:05:04 status unpacked libgpg-error0:armhf 1.17-3
2015-07-10 20:05:04 status half-configured libgpg-error0:armhf 1.17-3
2015-07-10 20:05:05 status installed libgpg-error0:armhf 1.17-3
2015-07-10 20:05:05 configure base-files:armhf 8+deb8u1 <none>
2015-07-10 20:05:05 status unpacked base-files:armhf 8+deb8u1
2015-07-10 20:05:05 status unpacked base-files:armhf 8+deb8u1
2015-07-10 20:05:05 status unpacked base-files:armhf 8+deb8u1
2015-07-10 20:05:05 status unpacked base-files:armhf 8+deb8u1
2015-07-10 20:05:05 status unpacked base-files:armhf 8+deb8u1
2015-07-10 20:05:05 status unpacked base-files:armhf 8+deb8u1
2015-07-10 20:05:05 status half-configured base-files:armhf 8+deb8u1
2015-07-10 20:05:05 status installed base-files:armhf 8+deb8u1
2015-07-10 20:05:05 configure libdebconfclient0:armhf 0.192 <none>
2015-07-10 20:05:05 status unpacked libdebconfclient0:armhf 0.192
2015-07-10 20:05:05 status half-configured libdebconfclient0:armhf 0.192
2015-07-10 20:05:05 status installed libdebconfclient0:armhf 0.192
2015-07-10 20:05:05 configure libselinux1:armhf 2.3-2 <none>
2015-07-10 20:05:05 status unpacked libselinux1:armhf 2.3-2
2015-07-10 20:05:05 status half-configured libselinux1:armhf 2.3-2
2015-07-10 20:05:05 status installed libselinux1:armhf 2.3-2
2015-07-10 20:05:05 configure libcomerr2:armhf 1.42.12-1.1 <none>
2015-07-10 20:05:05 status unpacked libcomerr2:armhf 1.42.12-1.1
2015-07-10 20:05:05 status half-configured libcomerr2:armhf 1.42.12-1.1
2015-07-10 20:05:05 status installed libcomerr2:armhf 1.42.12-1.1
2015-07-10 20:05:05 configure libslang2:armhf 2.3.0-2 <none>
2015-07-10 20:05:05 status unpacked libslang2:armhf 2.3.0-2
2015-07-10 20:05:05 status half-configured libslang2:armhf 2.3.0-2
2015-07-10 20:05:05 status installed libslang2:armhf 2.3.0-2
2015-07-10 20:05:05 configure libsepol1:armhf 2.3-2 <none>
2015-07-10 20:05:05 status unpacked libsepol1:armhf 2.3-2
2015-07-10 20:05:05 status half-configured libsepol1:armhf 2.3-2
2015-07-10 20:05:05 status installed libsepol1:armhf 2.3-2
2015-07-10 20:05:05 configure libgcc1:armhf 1:4.9.2-10 <none>
2015-07-10 20:05:05 status unpacked libgcc1:armhf 1:4.9.2-10
2015-07-10 20:05:05 status half-configured libgcc1:armhf 1:4.9.2-10
2015-07-10 20:05:05 status installed libgcc1:armhf 1:4.9.2-10
2015-07-10 20:05:05 configure libustr-1.0-1:armhf 1.0.4-3+b2 <none>
2015-07-10 20:05:05 status unpacked libustr-1.0-1:armhf 1.0.4-3+b2
2015-07-10 20:05:05 status half-configured libustr-1.0-1:armhf 1.0.4-3+b2
2015-07-10 20:05:05 status installed libustr-1.0-1:armhf 1.0.4-3+b2
2015-07-10 20:05:05 configure libsmartcols1:armhf 2.25.2-6 <none>
2015-07-10 20:05:05 status unpacked libsmartcols1:armhf 2.25.2-6
2015-07-10 20:05:06 status half-configured libsmartcols1:armhf 2.25.2-6
2015-07-10 20:05:06 status installed libsmartcols1:armhf 2.25.2-6
2015-07-10 20:05:06 configure libaudit1:armhf 1:2.4-1+b1 <none>
2015-07-10 20:05:06 status unpacked libaudit1:armhf 1:2.4-1+b1
2015-07-10 20:05:06 status half-configured libaudit1:armhf 1:2.4-1+b1
2015-07-10 20:05:06 status installed libaudit1:armhf 1:2.4-1+b1
2015-07-10 20:05:06 configure libtinfo5:armhf 5.9+20140913-1+b1 <none>
2015-07-10 20:05:06 status unpacked libtinfo5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:06 status half-configured libtinfo5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:06 status installed libtinfo5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:06 configure libudev1:armhf 215-17+deb8u1 <none>
2015-07-10 20:05:06 status unpacked libudev1:armhf 215-17+deb8u1
2015-07-10 20:05:06 status half-configured libudev1:armhf 215-17+deb8u1
2015-07-10 20:05:06 status installed libudev1:armhf 215-17+deb8u1
2015-07-10 20:05:06 configure libattr1:armhf 1:2.4.47-2 <none>
2015-07-10 20:05:06 status unpacked libattr1:armhf 1:2.4.47-2
2015-07-10 20:05:06 status half-configured libattr1:armhf 1:2.4.47-2
2015-07-10 20:05:06 status installed libattr1:armhf 1:2.4.47-2
2015-07-10 20:05:06 configure libss2:armhf 1.42.12-1.1 <none>
2015-07-10 20:05:06 status unpacked libss2:armhf 1.42.12-1.1
2015-07-10 20:05:06 status half-configured libss2:armhf 1.42.12-1.1
2015-07-10 20:05:06 status installed libss2:armhf 1.42.12-1.1
2015-07-10 20:05:06 configure liblzma5:armhf 5.1.1alpha+20120614-2+b3 <none>
2015-07-10 20:05:06 status unpacked liblzma5:armhf 5.1.1alpha+20120614-2+b3
2015-07-10 20:05:06 status half-configured liblzma5:armhf 5.1.1alpha+20120614-2+b3
2015-07-10 20:05:06 status installed liblzma5:armhf 5.1.1alpha+20120614-2+b3
2015-07-10 20:05:06 configure base-passwd:armhf 3.5.37 <none>
2015-07-10 20:05:06 status unpacked base-passwd:armhf 3.5.37
2015-07-10 20:05:06 status half-configured base-passwd:armhf 3.5.37
2015-07-10 20:05:07 status installed base-passwd:armhf 3.5.37
2015-07-10 20:05:07 configure e2fslibs:armhf 1.42.12-1.1 <none>
2015-07-10 20:05:07 status unpacked e2fslibs:armhf 1.42.12-1.1
2015-07-10 20:05:07 status half-configured e2fslibs:armhf 1.42.12-1.1
2015-07-10 20:05:07 status installed e2fslibs:armhf 1.42.12-1.1
2015-07-10 20:05:07 configure libgcrypt20:armhf 1.6.3-2 <none>
2015-07-10 20:05:07 status unpacked libgcrypt20:armhf 1.6.3-2
2015-07-10 20:05:07 status half-configured libgcrypt20:armhf 1.6.3-2
2015-07-10 20:05:07 status installed libgcrypt20:armhf 1.6.3-2
2015-07-10 20:05:07 configure libncursesw5:armhf 5.9+20140913-1+b1 <none>
2015-07-10 20:05:07 status unpacked libncursesw5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:07 status half-configured libncursesw5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:08 status installed libncursesw5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:08 configure libdb5.3:armhf 5.3.28-9 <none>
2015-07-10 20:05:08 status unpacked libdb5.3:armhf 5.3.28-9
2015-07-10 20:05:08 status half-configured libdb5.3:armhf 5.3.28-9
2015-07-10 20:05:08 status installed libdb5.3:armhf 5.3.28-9
2015-07-10 20:05:08 configure zlib1g:armhf 1:1.2.8.dfsg-2+b1 <none>
2015-07-10 20:05:08 status unpacked zlib1g:armhf 1:1.2.8.dfsg-2+b1
2015-07-10 20:05:08 status half-configured zlib1g:armhf 1:1.2.8.dfsg-2+b1
2015-07-10 20:05:08 status installed zlib1g:armhf 1:1.2.8.dfsg-2+b1
2015-07-10 20:05:08 configure libcap2:armhf 1:2.24-8 <none>
2015-07-10 20:05:08 status unpacked libcap2:armhf 1:2.24-8
2015-07-10 20:05:08 status half-configured libcap2:armhf 1:2.24-8
2015-07-10 20:05:08 status installed libcap2:armhf 1:2.24-8
2015-07-10 20:05:08 configure libsystemd0:armhf 215-17+deb8u1 <none>
2015-07-10 20:05:08 status unpacked libsystemd0:armhf 215-17+deb8u1
2015-07-10 20:05:08 status half-configured libsystemd0:armhf 215-17+deb8u1
2015-07-10 20:05:08 status installed libsystemd0:armhf 215-17+deb8u1
2015-07-10 20:05:08 configure libdevmapper1.02.1:armhf 2:1.02.90-2.2 <none>
2015-07-10 20:05:08 status unpacked libdevmapper1.02.1:armhf 2:1.02.90-2.2
2015-07-10 20:05:08 status half-configured libdevmapper1.02.1:armhf 2:1.02.90-2.2
2015-07-10 20:05:08 status installed libdevmapper1.02.1:armhf 2:1.02.90-2.2
2015-07-10 20:05:08 configure libc-bin:armhf 2.19-18 <none>
2015-07-10 20:05:08 status unpacked libc-bin:armhf 2.19-18
2015-07-10 20:05:08 status unpacked libc-bin:armhf 2.19-18
2015-07-10 20:05:08 status unpacked libc-bin:armhf 2.19-18
2015-07-10 20:05:08 status unpacked libc-bin:armhf 2.19-18
2015-07-10 20:05:08 status unpacked libc-bin:armhf 2.19-18
2015-07-10 20:05:08 status unpacked libc-bin:armhf 2.19-18
2015-07-10 20:05:08 status half-configured libc-bin:armhf 2.19-18
2015-07-10 20:05:08 status installed libc-bin:armhf 2.19-18
2015-07-10 20:05:08 configure libsemanage1:armhf 2.3-1+b1 <none>
2015-07-10 20:05:08 status unpacked libsemanage1:armhf 2.3-1+b1
2015-07-10 20:05:08 status half-configured libsemanage1:armhf 2.3-1+b1
2015-07-10 20:05:08 status installed libsemanage1:armhf 2.3-1+b1
2015-07-10 20:05:08 status triggers-pending libc-bin:armhf 2.19-18
2015-07-10 20:05:08 configure sysvinit-utils:armhf 2.88dsf-59 <none>
2015-07-10 20:05:08 status unpacked sysvinit-utils:armhf 2.88dsf-59
2015-07-10 20:05:08 status half-configured sysvinit-utils:armhf 2.88dsf-59
2015-07-10 20:05:08 status installed sysvinit-utils:armhf 2.88dsf-59
2015-07-10 20:05:08 configure libacl1:armhf 2.2.52-2 <none>
2015-07-10 20:05:08 status unpacked libacl1:armhf 2.2.52-2
2015-07-10 20:05:08 status half-configured libacl1:armhf 2.2.52-2
2015-07-10 20:05:08 status installed libacl1:armhf 2.2.52-2
2015-07-10 20:05:08 configure ncurses-bin:armhf 5.9+20140913-1+b1 <none>
2015-07-10 20:05:08 status unpacked ncurses-bin:armhf 5.9+20140913-1+b1
2015-07-10 20:05:08 status half-configured ncurses-bin:armhf 5.9+20140913-1+b1
2015-07-10 20:05:08 status installed ncurses-bin:armhf 5.9+20140913-1+b1
2015-07-10 20:05:08 configure acl:armhf 2.2.52-2 <none>
2015-07-10 20:05:08 status unpacked acl:armhf 2.2.52-2
2015-07-10 20:05:08 status half-configured acl:armhf 2.2.52-2
2015-07-10 20:05:08 status installed acl:armhf 2.2.52-2
2015-07-10 20:05:08 configure libncurses5:armhf 5.9+20140913-1+b1 <none>
2015-07-10 20:05:08 status unpacked libncurses5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:08 status half-configured libncurses5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:08 status installed libncurses5:armhf 5.9+20140913-1+b1
2015-07-10 20:05:08 configure libcap2-bin:armhf 1:2.24-8 <none>
2015-07-10 20:05:08 status unpacked libcap2-bin:armhf 1:2.24-8
2015-07-10 20:05:08 status half-configured libcap2-bin:armhf 1:2.24-8
2015-07-10 20:05:08 status installed libcap2-bin:armhf 1:2.24-8
2015-07-10 20:05:08 configure bsdutils:armhf 1:2.25.2-6 <none>
2015-07-10 20:05:08 status unpacked bsdutils:armhf 1:2.25.2-6
2015-07-10 20:05:08 status half-configured bsdutils:armhf 1:2.25.2-6
2015-07-10 20:05:08 status installed bsdutils:armhf 1:2.25.2-6
2015-07-10 20:05:09 configure coreutils:armhf 8.23-4 <none>
2015-07-10 20:05:09 status unpacked coreutils:armhf 8.23-4
2015-07-10 20:05:09 status half-configured coreutils:armhf 8.23-4
2015-07-10 20:05:09 status installed coreutils:armhf 8.23-4
2015-07-10 20:05:09 configure tar:armhf 1.27.1-2+b1 <none>
2015-07-10 20:05:09 status unpacked tar:armhf 1.27.1-2+b1
2015-07-10 20:05:09 status unpacked tar:armhf 1.27.1-2+b1
2015-07-10 20:05:09 status half-configured tar:armhf 1.27.1-2+b1
2015-07-10 20:05:09 status installed tar:armhf 1.27.1-2+b1
2015-07-10 20:05:09 configure dpkg:armhf 1.17.25 <none>
2015-07-10 20:05:09 status unpacked dpkg:armhf 1.17.25
2015-07-10 20:05:09 status unpacked dpkg:armhf 1.17.25
2015-07-10 20:05:09 status unpacked dpkg:armhf 1.17.25
2015-07-10 20:05:09 status unpacked dpkg:armhf 1.17.25
2015-07-10 20:05:09 status unpacked dpkg:armhf 1.17.25
2015-07-10 20:05:09 status half-configured dpkg:armhf 1.17.25
2015-07-10 20:05:09 status installed dpkg:armhf 1.17.25
2015-07-10 20:05:09 configure sed:armhf 4.2.2-4+b1 <none>
2015-07-10 20:05:09 status unpacked sed:armhf 4.2.2-4+b1
2015-07-10 20:05:09 status half-configured sed:armhf 4.2.2-4+b1
2015-07-10 20:05:09 status installed sed:armhf 4.2.2-4+b1
2015-07-10 20:05:09 configure perl-base:armhf 5.20.2-3+deb8u1 <none>
2015-07-10 20:05:09 status unpacked perl-base:armhf 5.20.2-3+deb8u1
2015-07-10 20:05:09 status half-configured perl-base:armhf 5.20.2-3+deb8u1
2015-07-10 20:05:09 status installed perl-base:armhf 5.20.2-3+deb8u1
2015-07-10 20:05:09 configure grep:armhf 2.20-4.1 <none>
2015-07-10 20:05:09 status unpacked grep:armhf 2.20-4.1
2015-07-10 20:05:09 status half-configured grep:armhf 2.20-4.1
2015-07-10 20:05:09 status installed grep:armhf 2.20-4.1
2015-07-10 20:05:09 configure debconf:all 1.5.56 <none>
2015-07-10 20:05:09 status unpacked debconf:all 1.5.56
2015-07-10 20:05:09 status unpacked debconf:all 1.5.56
2015-07-10 20:05:09 status unpacked debconf:all 1.5.56
2015-07-10 20:05:09 status unpacked debconf:all 1.5.56
2015-07-10 20:05:09 status half-configured debconf:all 1.5.56
2015-07-10 20:05:10 status installed debconf:all 1.5.56
2015-07-10 20:05:10 configure tzdata:all 2015d-0+deb8u1 <none>
2015-07-10 20:05:10 status unpacked tzdata:all 2015d-0+deb8u1
2015-07-10 20:05:10 status half-configured tzdata:all 2015d-0+deb8u1
2015-07-10 20:05:12 status installed tzdata:all 2015d-0+deb8u1
2015-07-10 20:05:12 configure gzip:armhf 1.6-4 <none>
2015-07-10 20:05:12 status unpacked gzip:armhf 1.6-4
2015-07-10 20:05:12 status half-configured gzip:armhf 1.6-4
2015-07-10 20:05:12 status installed gzip:armhf 1.6-4
2015-07-10 20:05:12 configure dash:armhf 0.5.7-4+b1 <none>
2015-07-10 20:05:12 status unpacked dash:armhf 0.5.7-4+b1
2015-07-10 20:05:12 status half-configured dash:armhf 0.5.7-4+b1
2015-07-10 20:05:14 status installed dash:armhf 0.5.7-4+b1
2015-07-10 20:05:14 configure libtext-iconv-perl:armhf 1.7-5+b2 <none>
2015-07-10 20:05:14 status unpacked libtext-iconv-perl:armhf 1.7-5+b2
2015-07-10 20:05:14 status half-configured libtext-iconv-perl:armhf 1.7-5+b2
2015-07-10 20:05:14 status installed libtext-iconv-perl:armhf 1.7-5+b2
2015-07-10 20:05:14 configure sysv-rc:all 2.88dsf-59 <none>
2015-07-10 20:05:14 status unpacked sysv-rc:all 2.88dsf-59
2015-07-10 20:05:14 status half-configured sysv-rc:all 2.88dsf-59
2015-07-10 20:05:14 status installed sysv-rc:all 2.88dsf-59
2015-07-10 20:05:14 configure liblocale-gettext-perl:armhf 1.05-8+b1 <none>
2015-07-10 20:05:14 status unpacked liblocale-gettext-perl:armhf 1.05-8+b1
2015-07-10 20:05:14 status half-configured liblocale-gettext-perl:armhf 1.05-8+b1
2015-07-10 20:05:14 status installed liblocale-gettext-perl:armhf 1.05-8+b1
2015-07-10 20:05:14 configure libtext-charwidth-perl:armhf 0.04-7+b4 <none>
2015-07-10 20:05:14 status unpacked libtext-charwidth-perl:armhf 0.04-7+b4
2015-07-10 20:05:14 status half-configured libtext-charwidth-perl:armhf 0.04-7+b4
2015-07-10 20:05:14 status installed libtext-charwidth-perl:armhf 0.04-7+b4
2015-07-10 20:05:14 configure libpam0g:armhf 1.1.8-3.1 <none>
2015-07-10 20:05:14 status unpacked libpam0g:armhf 1.1.8-3.1
2015-07-10 20:05:14 status half-configured libpam0g:armhf 1.1.8-3.1
2015-07-10 20:05:15 status installed libpam0g:armhf 1.1.8-3.1
2015-07-10 20:05:15 configure initscripts:armhf 2.88dsf-59 <none>
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
2015-07-10 20:05:15 status unpacked initscripts:armhf 2.88dsf-59
